Bolge,Gostergeler,Y2005_02,Y2005_03,Y2005_04,Y2005_05,Y2005_06,Y2005_07,Y2005_08,Y2005_09,Y2005_10,Y2005_11,Y2005_12,Y2006_02,Y2006_03,Y2006_04,Y2006_05,Y2006_06,Y2006_07,Y2006_08,Y2006_09,Y2006_10,Y2006_11,Y2006_12,Y2007_02,Y2007_03,Y2007_04,Y2007_05,Y2007_06,Y2007_07,Y2007_08,Y2007_09,Y2007_10,Y2007_11,Y2007_12,Y2008_02,Y2008_03,Y2008_04,Y2008_05,Y2008_06,Y2008_07,Y2008_08,Y2008_09,Y2008_10,Y2008_11,Y2008_12,Y2009_02,Y2009_03,Y2009_04,Y2009_05,Y2009_06,Y2009_07,Y2009_08,Y2009_09,Y2009_10,Y2009_11,Y2009_12,Y2010_02,Y2010_03,Y2010_04,Y2010_05,Y2010_06,Y2010_07,Y2010_08,Y2010_09,Y2010_10,Y2010_11,Y2010_12,Y2011_02,Y2011_03,Y2011_04,Y2011_05,Y2011_06,Y2011_07,Y2011_08,Y2011_09,Y2011_10,Y2011_11,Y2011_12,Y2012_02,Y2012_03,Y2012_04,Y2012_05,Y2012_06,Y2012_07,Y2012_08,Y2012_09,Y2012_10,Y2012_11,Y2012_12,Y2013_02,Y2013_03,Y2013_04,Y2013_05,Y2013_06,Y2013_07,Y2013_08,Y2013_09,Y2013_10,Y2013_11,Y2013_12,Y2014_02,Y2014_03,Y2014_04,Y2014_05,Y2014_06,Y2014_07,Y2014_08,Y2014_09,Y2014_10,Y2014_11,Y2014_12,Y2015_02,Y2015_03,Y2015_04,Y2015_05,Y2015_06,Y2015_07,Y2015_08,Y2015_09,Y2015_10,Y2015_11,Y2015_12,Y2016_02,Y2016_03,Y2016_04,Y2016_05,Y2016_06,Y2016_07,Y2016_08,Y2016_09,Y2016_10,Y2016_11,Y2016_12,Y2017_02,Y2017_03,Y2017_04,Y2017_05,Y2017_06,Y2017_07,Y2017_08,Y2017_09,Y2017_10,Y2017_11,Y2017_12,Y2018_02,Y2018_03,Y2018_04
TR41,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",113.64,113.19,113.64,114.45,115.29,114.57,114.17,112.85,114.95,116.21,117.01,114.8,114.09,115.26,115.54,117.43,120.65,123.05,124.64,124.6,123.91,123.9,124.77,126.57,126.08,128.13,128.17,128.73,128.14,126.12,126.02,127.07,127.2,129.73,130.87,131.81,134.02,134.45,135.94,135.95,136.38,137.91,139.62,140.49,138.76,137.26,133.94,133.31,133.08,133.79,133.82,134.68,137.36,136.51,135.67,136.64,135.94,137.15,137.75,138.47,139.63,139.23,139.76,139.36,139.63,140.29,143.23,144.51,146.75,147.63,148.26,148.45,149.39,150.85,153.45,155.28,155.85,160.6,161.73,162.91,162.04,162.83,162.67,164.29,164.05,164.89,165.07,165.1,169.35,169.37,169.98,169.73,170.19,170.44,170.84,171.69,173.97,175.07,174.95,180.06,181.01,183.62,183.96,184.74,184.54,185.14,186.26,186.52,188.13,188.57,192.8,194.56,196.62,198.5,197.6,200.14,201.26,204.33,207.26,209.24,210.49,214.59,216.04,217.41,216.55,217.17,217.45,218.38,218.63,220.01,220.13,223.5,226.57,228.73,231.63,233.79,235.04,236.42,240.04,241.79,250.23,252.32,255.84,265.33,266.95,272.87
TR41,Saðlýk,108.93,109.86,110.61,111.02,111.6,110.67,108.78,109.21,109.43,109.43,109.56,109.93,110.08,110.21,113.82,114.1,112.8,115.3,116.83,116.87,116.89,117.03,118.13,118.33,118.34,118.44,118.57,118.7,118.79,118.81,118.82,117.99,118.36,118.55,118.56,118.54,118.59,118.75,118.96,120.93,120.73,120.73,120.76,120.71,120.83,120.85,123.9,123.9,123.88,123.88,124.21,124.27,124.46,124.49,123.34,123.31,123.55,124.28,124.25,124.29,124.73,123.18,123.51,123.83,123.86,123.94,124.42,124.71,124.97,125.1,125.15,123.98,124,123.98,124.01,124.02,124.25,125.63,126.06,126.74,126.95,126.95,126.95,126.93,126.93,126.93,126.69,126.64,127.64,127.77,128.77,128.74,128.7,129.26,129.69,129.97,130.43,130.88,131.56,135.21,142.41,146.12,146.85,147.83,147.81,147.73,148.72,149.25,149.39,149.48,156.83,157.52,158.09,158.17,158.7,158.82,159,160.34,160.6,160.02,160.68,166.11,167.99,169.03,171.79,173.4,174.94,175.08,175.17,176.14,176.17,176.97,191.83,196.14,197.41,198.22,198.26,198.35,199.13,199.86,200.65,202.4,203.71,216.66,220.29,220.93
TR41,Ulaþtýrma,123.05,124.17,127.92,127.67,128.67,130.06,132.24,136.23,138.59,136.78,136.51,138.67,139.01,141.11,142.98,148.03,151.36,150.62,149.93,151.92,151.43,150.84,152.34,153.94,154.95,154.94,154.14,153.36,153.53,154.58,153.32,156.39,156.88,160.27,161.64,164.92,167.08,168.75,169.81,168.65,169.13,167.84,165.39,160.91,164.8,162.08,159.48,161.12,164.69,165.32,168.68,169.17,172.98,175.19,174.59,180.64,181.98,182.17,182,182.24,182.42,182.64,183.02,184.04,184.26,185.97,192.66,196.24,198.69,199.73,200.12,201.92,205.56,209.98,210.93,209.55,209.8,214.27,216.29,217.34,214.79,212.15,212.1,215.69,218.66,223.06,220.76,220.69,224.92,224.19,223.24,223.9,227.39,234.46,236.23,241.2,241.83,241.46,243.77,257.55,259.84,258.57,257.09,258.86,259.8,258.95,259.64,259.44,256.61,252.12,255.57,257.72,258.64,262.8,262.9,264.02,262.75,269.01,272.37,270.74,270.47,272.34,274.56,275.46,278.43,279.77,280.32,281.49,288.34,293.67,295.63,300.73,317.46,318.78,319.23,316.82,314.75,316.84,323.42,329.65,337.13,345.48,351.23,356.44,359.14,371.02
TR42,Alkollü Ýçecekler Ve Tütün,123.44,123.5,123.52,123.53,123.56,126.1,147.42,147.42,147.42,147.42,154.93,162.25,162.35,162.38,162.38,162.39,162.41,162.42,162.51,162.5,162.5,162.49,166.62,178.95,179.01,179.03,179.04,179.06,179.09,179.1,179.1,191.2,191.22,191.29,191.45,191.48,191.51,191.52,191.56,191.57,191.57,191.56,191.54,191.51,191.62,205.22,205.22,205.26,205.26,227.33,232.37,232.36,232.5,232.5,232.42,295.39,295.4,295.4,295.4,295.41,295.41,295.41,289.69,283.97,284.74,284.78,284.81,284.86,284.88,284.86,284.88,284.88,284.86,285.18,326.73,338.97,338.95,339.01,339.07,339.14,339.46,339.46,339.47,339.48,340.13,341.23,341.18,341.3,394.26,394.28,394.25,394.3,394.27,393.71,393.78,393.78,390.74,388.2,377.65,405.74,405.75,405.79,405.23,404.95,413,410.65,405.93,405.93,405.91,405.89,420.46,420.43,420.54,420.52,420.54,425.23,426.7,428.25,428.26,428.18,428.21,473.89,473.97,474.29,473.84,474.01,507.92,525.56,525.54,525.43,525.48,563.93,577.44,577.43,577.42,577.36,577.43,579,579.47,579.5,579.48,579.61,579.53,581.41,581.41,581.4
TR42,Çeþitli Mal Ve Hizmetler,110.97,112.83,114.23,113.67,114.42,112.41,114.9,117.41,120.02,121.7,125.75,129.12,129.13,134.88,144.91,141.41,145.9,143.7,142.04,142.42,144.77,143.77,147,148.52,148.74,147.75,147.16,147.06,148.16,149.38,151.03,152.81,152.41,157.76,159.55,160.87,161.28,161.38,161.09,160.56,160.89,164.45,165.49,165.91,175.12,177.52,175.43,175.45,176.38,180.58,183.16,186.51,186.56,188.68,188.93,192.61,193.1,192.85,193.72,189.69,186.29,186.51,187.3,189.83,190.21,193.38,196.53,197.64,199.39,201.22,202.79,206.17,213.23,217.23,216.63,220.91,222.08,226.22,227.39,228.48,228.45,228.72,230.88,232.57,236.94,238.04,239.27,239.32,245.79,245.93,243.92,243.5,243.57,243.4,246.65,249.53,248.05,249.01,249.52,258.62,261.2,262.86,265.06,267.64,269.13,270.59,271.91,273.2,272.95,276.51,287.46,289.09,291.68,293.7,295.11,295.17,298.29,303.76,308.44,309.26,312.01,325.46,328.55,328.68,332.4,333.13,337.92,341.19,344.17,346.95,352.25,353.54,376.16,377.86,382.6,377.77,381.08,380.91,383.23,388.41,391.51,402.7,403.27,415.74,419.86,432.77
TR42,Eðitim,132.57,132.57,133.09,134.43,139.75,140.19,142.72,144.55,144.57,144.57,144.57,144.58,145.56,146.49,146.44,147.43,148.23,148.24,152.64,152.27,152.28,152.32,152.44,152.39,152.4,152.81,156.04,158.46,158.54,156.94,157.12,156.96,158.96,158.94,159.89,159.89,161.17,163.62,163.89,164.81,166.46,167.2,166.98,166.98,167,167,167,166.92,168.87,167.17,167.97,173.89,174.02,174.76,175.49,175.59,175.25,174.9,174.94,177.64,178.51,178.77,180.08,180.31,180.09,179.79,179.78,179.9,179.9,180.27,183.72,188.42,189.03,188.51,188.82,188.82,189.06,189.46,189.52,190.18,191.7,193.9,194.23,203.1,196.68,196.36,196.65,196.65,196.55,196.72,198.62,200.16,201.89,204.14,205.77,210.66,210.3,209.65,209.7,214.44,214.44,214.64,218.28,222.56,225.55,226.57,227.26,229.86,230.32,230.95,231.69,231.69,232.83,234.15,241.5,242.92,243.13,244.79,245.15,245.3,245.3,245.7,245.7,246.33,249.37,254.57,254.49,257.8,266.52,269.26,269.43,269.43,269.32,269.63,272.9,276.16,280.7,282.93,286.66,292.28,292.82,293.86,294.3,297.09,298.59,299.49
TR42,Eðlence Ve Kültür,118.98,119.66,120.15,121.67,124.09,123.71,123.98,124.3,125.27,125.68,124.94,123.74,122.79,123.49,124.99,125.27,127.26,128.64,130.34,131.56,130.25,130.89,130.31,129.72,130.44,127.32,127.82,127.16,127.19,126.04,125.76,125.51,124.93,124.96,126.35,126.27,128.59,129.11,129.41,129.32,133.01,136.39,138.38,139.39,142.87,142.83,144.64,144.95,144.78,146.7,145.62,146.46,145.86,145.53,146.12,143.75,142.98,142.62,139.05,139.18,138.38,140.28,142.62,141.23,140.33,140.4,140.24,139.37,139.42,142.51,150.91,157.66,156.98,155.83,153.81,152.91,151.1,151.23,152.59,152.11,153.13,156.8,156.97,158.24,156.28,153.42,149.36,148.36,153.41,155.57,158.32,155.29,155.87,156.59,158.28,164.99,167.39,168.82,169.8,174.3,170.67,169.35,169.79,169.83,173.85,174.5,179.01,180.62,178.48,178.94,179.28,181.09,183.04,184.55,190.31,189.55,194.31,199.68,201.65,200.33,200.11,201.3,202.06,203.39,206.77,207.21,207.98,208.41,204.98,203.62,206.81,209.2,215.83,218.18,219.1,224.77,224.49,225.86,226.25,228.22,225.09,226.06,226.07,231.94,231.59,235.61
TR42,Gýda Ve Alkolsüz Ýçecekler,114.74,115.53,113.33,114.13,111.79,111.5,109.84,111.57,115.31,119.38,120.53,124.38,125.86,127.84,128.82,125.48,127.47,125.17,128.7,128.85,132.4,132.36,142.36,144.03,142.44,141.26,138.71,137.19,138.29,141.42,147.7,148.02,151.05,162.07,164.19,167.28,167.02,161.18,162.48,163.5,162.75,169.56,169.38,169.44,170,177.93,176.12,177.92,175.04,175.42,170.93,169.94,174.88,177.45,181.35,194.61,194.49,195.09,187.03,180.13,179.28,183.58,191.12,200.06,197.1,191.24,197.36,197.1,196.34,217.07,195.65,193.66,196.97,197.08,205.02,211.01,215.58,220.31,218.77,217.92,213.81,207.45,205.77,210.63,215.46,219.79,218.22,223.9,234.67,238.79,235.88,234.46,238.97,239.75,238.9,240.1,249.29,247.04,250.68,262.31,265.27,270.4,267.51,269.01,268.72,270.81,272.07,277.58,278.67,278.42,294.88,301.72,305.72,297.21,290.84,293.03,296.92,300.55,303.68,305.99,309.45,320.48,316.78,313.26,307.26,312.51,321.85,315.84,312.87,315.15,314.24,323.17,345.44,352.01,353.02,355.99,353.3,350.88,349.96,350.1,355.05,361.21,367.93,379.14,386.19,381.96
TR42,Giyim Ve Ayakkabý,109.19,101.76,111.79,121.37,122.36,114.88,108.8,107.76,114.78,118.38,117.87,100.67,96.82,103.01,112.96,115.11,107.89,100.98,108.36,116.81,122.6,123.59,105.23,104.98,117.85,128.26,130.79,126.12,116.99,112.44,123.1,126.48,127.09,107.65,108.74,120.72,133.77,132.72,124.41,116.7,111.88,129.19,133.6,127.59,109.16,107.36,126.65,144.16,143.14,133.41,123.95,118.11,129.76,133.96,129.03,111.06,109.26,127.36,141.24,141.87,134.72,124.22,120.35,130.97,137.73,135.16,117.48,115.04,132.7,149.46,151.32,140.41,133.32,130.46,147.21,154.86,150.07,127.48,126.25,144.59,165.54,167.84,161.09,152.14,141.27,148.02,158.28,153.75,133.18,130.98,146.2,164.31,162.9,156.45,151.01,142.19,159.3,163.58,158.5,139.11,139.33,159.99,175.42,172.11,169.2,156.65,154.5,174.76,186.21,173.33,150.7,154.71,179.81,196.91,194.02,186.91,175.64,171.72,192,204.07,198.62,169.63,174.44,193.4,204.57,201.72,196.39,180.22,173.23,201.59,206.03,197.69,178.4,187.27,207.26,215.09,212.78,202.49,195.06,195.85,227.21,233,227.38,200.88,201.1,224.12
TR42,Haberleþme,104.88,105.05,104.8,105.67,105.26,105.17,105.44,105.85,107.43,107.23,107.07,109.25,108.5,108.38,108.97,109.93,110.14,109.57,109.43,109.28,109.12,108.98,111.2,110.75,110.15,109.91,111.75,110.28,107.18,106.72,106.88,106.84,108.59,109.99,110.41,110.48,110.47,111.3,112.32,112.9,114.54,114.51,114.71,115.36,114.91,114.16,114.43,114.7,116.1,116.19,116.29,116.35,117.91,118.02,119.24,119.2,123.1,116.72,114.9,115.81,115.76,114.47,112.34,111.73,111.88,114.95,116.96,117.31,115.08,114.54,115.37,115.65,115.58,115.72,116.16,116.85,117.3,117.02,116.59,116.54,116.29,118.51,119.25,119.06,120.91,122.48,122.58,124.17,124.43,124.46,124.65,125.16,125.24,126.44,126.35,126.45,126.46,125.91,125.74,125.21,125.54,125.69,125.55,125.65,128.04,128.23,128.17,128.09,127.93,127.79,130.12,130.1,129.7,129.46,129.52,129.48,130.78,131.75,132.05,132.55,132.21,131.54,131.36,131.83,132.89,133.03,134.8,134.99,135.37,135.23,136.07,135.79,137.04,137.07,137.06,137.64,136.9,137.11,137.32,137.48,137.47,137.86,137.55,136.7,137.63,138.11
TR42,"Konut, Su, Elektrik, Gaz Ve Diðer Yakýtlar",113.01,114.81,117.5,118.19,118.14,119.23,120.9,122.63,125.2,126.74,128.07,133.67,134.06,134.58,135.14,137.9,140.62,143.67,145.76,148.15,150.95,152.97,155.55,155.61,155.96,156.32,156.27,157.93,159.01,163.61,165.18,169.48,171.25,180.23,180.95,182.12,182.34,184.82,197.62,201.31,202.22,211.05,215.44,213.79,211.39,209.61,207.6,203.71,204.34,205.31,206.02,206.5,211.73,213.54,214.45,220.62,220.89,220.8,221.71,222.05,222.54,222.7,223,223.06,224.28,226.48,227.75,228.36,229.6,231.09,231.13,231.35,232.75,234.22,243.8,245.03,246.57,251.56,253.7,262.12,262.06,261.55,261.69,263.67,266.21,275.18,276.37,277.3,280.11,280.81,281.07,279.79,279.52,280.22,280.92,282.5,283.56,284.12,286.87,289.1,289.48,289.74,290.51,290.65,291.75,292.74,293.65,304.02,304.14,304.79,307.54,309.36,310.28,310.81,310.62,312.02,312.56,314.17,316.09,318.26,319.29,328.52,329.12,329.89,331.2,332.12,332.76,333.16,333.91,330.85,333.14,335.52,346.42,348.8,349.64,350.5,351.21,352.55,354.54,356.94,360.16,364.48,370.49,384.92,384.78,388.46
TR42,Lokanta Ve Oteller,128.87,131.01,132.79,134.03,134.31,134.4,136.94,137.48,139.28,140.36,140.54,144.49,146.03,148,148.87,149.76,151.03,154.25,155.14,156.23,158.86,161.09,163.79,165.79,167.24,168.26,169.27,169.58,170.71,170.9,173.61,176.43,177.69,182.07,183.32,185.37,188.16,191.77,194.37,195.87,196.6,197.89,199.61,199.27,201.99,202.5,203.42,204.77,205.34,205.43,206.83,207.72,209.1,208.36,207.75,212.35,214.08,216.83,217.71,217.64,218.28,219.58,221.88,223.06,226.03,226.07,227.76,228.19,228.79,232.85,233.22,234.17,236.13,240.2,241.32,242.59,244.42,253.39,254.33,254.37,254.65,255.91,258.39,260.32,264.24,268.82,271.42,273.57,276.8,277.61,279.54,281.16,281.82,283.3,289.12,291.93,293.46,294.47,298.03,303.78,306.98,310.05,312.86,313.76,316.99,329.83,337.42,340.35,341.17,344.46,351.74,354.79,357.54,360.07,365.55,372.64,380.81,384.17,388.16,390.56,393.5,403.47,405.77,409.39,411.86,413.4,419.62,420.69,423.34,428.51,428.96,433.28,442.01,443.41,447.74,453.13,458.68,469.12,470.57,473.09,474.63,475.54,478.12,485.53,489.48,491.89
TR42,"Mobilya, Ev Aletleri Ve Ev Bakým Hizmetleri",112.87,112.63,113.42,114.49,115.48,115,114.08,112.06,114.51,115.99,118.14,116.62,115.99,116.16,116.3,117.84,121.3,125.15,126.48,126.31,125.41,125.96,127.29,129.33,128.54,131.17,131.91,132.29,132.13,130.15,130.55,130.96,131.02,133.69,135.4,135.61,138.83,141.06,143.12,142.31,142.36,143.21,144.66,145.99,143.54,140.96,137.61,137.6,137.27,139.01,139.11,138.94,142.66,141.25,140.98,141.74,141.33,141.84,142.5,142.65,142.87,144,144.2,143.77,144.2,144.96,147.72,149.7,152.24,153.03,154.05,154.79,156.33,157.67,159.36,160.94,161.44,165.69,167.6,168.57,167.76,168.06,167.26,168.55,169.09,169.86,170.08,170.6,174.77,175.07,174.6,174.4,174.59,174.55,174.57,175.84,178.54,178.93,179.81,184.91,186.25,188.98,189.17,189.68,189.7,189.92,190.91,191.7,193.53,194.13,198.55,199.93,202.43,204.41,204.46,207.31,207.65,210.22,213.08,214.59,216.4,221.71,223.23,223.77,222.46,223.82,224.61,224.78,225,226.77,225.77,229.31,231.49,233.84,236.31,237.88,239.84,240.7,245.6,246.33,255.21,257.68,261.02,272.03,274.2,279.87
TR42,Saðlýk,118.4,119.38,120.25,120.28,120.15,119.16,118.77,118.73,118.52,118.58,118.65,120.58,121.44,122.59,125.42,125.86,124.21,126.07,127.83,127.65,128.37,128.78,131.1,131.2,131.14,131.1,131.16,131.28,131.48,131.76,131.81,131.14,130.2,130.46,130.49,130.53,130.53,130.75,131.55,133.26,133.27,133.25,133.3,132.89,133.12,133.11,135.29,135.52,135.56,135.54,135.61,135.62,135.62,135.59,133.98,133.8,133.93,135.3,135.23,135.24,135.68,134.91,135.1,135.37,135.38,135.38,136.49,136.67,136.83,137.34,137.55,136.83,136.83,136.94,136.96,137.04,136.89,138,138.46,139.12,139.19,139.38,139.37,138.83,138.92,138.99,138.94,138.93,139.91,140.89,142.01,142.37,142.34,142.95,143.44,144.21,144.32,146.31,146.25,151.23,151.47,152.54,153.38,155.71,156.15,156.42,157.79,159.88,160.07,159.99,163.85,164.92,164.85,164.96,165.94,166.39,166.8,168.89,169.07,169.07,169.5,177.2,179.77,180.22,180.45,182.1,184.97,185.33,185.44,185.63,185.6,186.83,207.46,210.88,211.76,212.64,212.76,212.77,212.87,213.28,213.52,213.79,213.38,223.46,227.44,228.79
TR42,Ulaþtýrma,117.6,121.89,124.05,125.51,127.08,128.74,131.37,133.47,133.67,132.32,132.21,135.67,136.13,137.98,139.83,144.24,148.46,148.95,146.65,146.85,146.53,145.62,147.66,149.63,151.09,151.1,150.34,149.81,149.61,150.31,149.61,155.37,154.9,157.53,159.4,163.46,165.54,168.79,168.22,164.96,164.85,163.6,162.74,158.65,162.44,159.37,156.68,158.05,161.92,163.42,165.58,165.97,169.75,171.99,171.66,178.75,180.1,180.3,180.2,179.53,179.68,179.36,179.61,180.22,181.05,183.25,190.61,193.31,195.26,196.46,196.92,198.49,201.7,205.02,206.08,204.88,205.44,210.2,213.57,214.01,211.31,209.03,209.81,213.11,215.96,220.9,219.94,219.68,224.5,224.42,222.79,222.47,228.82,232.9,234.34,238.47,238.97,238.8,241.77,249.94,250.91,249.4,248.48,249.82,250.92,253.67,253.82,254.17,250.68,246.68,248.05,251,251.92,255.55,255.96,255.96,254.14,258.17,260.4,259.06,257.79,258.85,260.94,261.73,264.81,266.9,266.31,266.67,274.21,280.67,283.11,290,307.46,309.9,310.93,308.34,305.37,307.79,315.6,323.02,331.06,339.25,345.41,350.17,353.74,366.31
TR51,Alkollü Ýçecekler Ve Tütün,125.07,125.25,125.29,125.32,125.47,127.71,146.38,146.39,146.43,146.4,153.64,160.74,160.96,160.98,160.97,160.98,160.98,160.99,161.23,161.24,161.23,161.26,165.21,176.17,176.22,176.23,176.24,176.27,176.31,176.36,176.38,187.5,187.49,187.48,187.77,187.88,187.89,187.86,187.92,187.94,187.94,187.95,187.99,188.02,188.18,199.36,199.38,199.4,199.41,218.52,222.57,222.59,222.81,222.81,222.7,281.44,281.39,281.39,281.43,281.42,281.44,281.45,277.9,274.37,276.02,276.18,276.16,276.23,276.21,276.22,276.23,276.22,276.22,276.44,314.18,325.77,325.72,325.73,325.7,325.84,326.18,326.15,326.21,326.2,327.12,328.25,328.32,328.32,378.6,378.6,378.57,378.59,378.55,378.25,378.28,378.34,375.51,373.14,363.06,390.19,390.16,390.19,389.63,389.46,397.09,395.3,390.77,390.75,390.77,390.74,405.07,405.08,405.21,405.32,405.22,409.88,411.21,412.68,412.68,412.71,412.7,456.92,456.81,457.17,457.14,457.16,489.45,506.22,506.23,506.25,506.25,543.22,556.12,556.21,556.21,556.24,556.23,558.27,558.27,558.31,558.32,558.32,558.31,560.36,560.11,560.2
TR51,Çeþitli Mal Ve Hizmetler,111.52,111.77,113.61,114.3,115.91,115.02,116.3,118.41,119.41,120.99,124.38,130.06,130.83,134.38,142.66,142.52,145.99,145.04,144.19,144.13,143.83,144.19,146.94,148.12,148.26,147.51,146.99,146.78,147.67,149.15,150.61,152.48,150.92,156.74,160.83,162.83,161.53,162.16,164.12,161.4,161.93,166.98,167.16,169.72,182.44,184.99,181.02,181.28,184.19,185.5,186.31,188.03,189.41,192.75,195.17,194.26,194.75,194.63,198.31,196.58,194.48,193.23,194.12,195.5,196.05,199.09,204.21,206.92,207.27,209.07,210.79,213.62,220.05,224.33,223.25,226.86,229.41,236.42,239.07,240.58,241.59,243.17,244.02,244.52,248.33,250.17,251.19,252.57,257.11,256.77,259.07,258.28,258.01,258.26,259.7,259.45,259.86,262.71,262.62,270.17,272.98,272.76,273.45,276.64,276.88,278.79,279.68,282.13,283.2,286.17,292.78,295.84,299.09,299.91,302.34,303.44,305.94,309.54,313.38,314.97,316.78,328.55,332.97,333.58,336.06,337.04,341.28,343.19,342.37,344.21,346.39,348.12,369.68,371.4,372.71,370.49,373.33,374.31,378.01,382.21,382.81,387.41,387.45,403.17,404.89,413.48
TR51,Eðitim,133.71,133.5,133.5,137.53,147.06,149.52,151.86,161.11,159.2,159.42,159.42,159.38,159.41,159.53,160.67,167.37,167.69,168.52,171.36,163.53,163.56,163.7,163.86,163.53,163.53,163.53,174.46,175.13,174.16,176.21,176.43,175.62,174.8,174.89,176.94,177.4,178.86,186.34,189.22,189.05,192.03,185.13,186.92,186.92,186.63,186.63,186.63,186.63,192.16,195.51,196.58,204.38,204.39,204.89,204.89,204.72,205.77,205.84,205.26,209.56,212.16,212.38,217.44,217.84,217.75,217.66,218.34,218.34,218.27,219.13,222.05,224.31,222.53,224.28,225.31,225.47,225.44,226.28,227.1,227.73,228.79,237.2,243.21,247.15,242.17,242.67,243.09,243.09,246.1,246.1,249.99,254.98,260.12,268.11,270.33,273.48,274.69,274.84,274.34,274.48,274.48,277.98,280.74,286.35,291.47,293.43,302.09,302.55,302.75,302.65,303.25,305.07,307.04,310.41,313.27,315.87,323.88,324.98,326.73,326.1,326.1,327.81,328.96,329.06,331.77,336.75,344.41,360.44,362.88,362.95,362.7,362.99,362.7,367.44,369.12,370.65,375.27,384.81,397.24,397.92,398.67,398.67,398.67,398.74,400.39,403.52
TR51,Eðlence Ve Kültür,112.7,112.91,112.63,116.13,121.66,122.13,123.35,120.62,120.59,119.27,119.88,118.86,117.07,119.71,121.37,125.94,130.23,132.19,129.32,131.44,128.46,129.31,129.35,126.31,132.35,125.07,130.46,135.44,139.4,132.19,130.41,126.32,126.05,126.24,138.71,125.98,130.16,136.81,140.43,141.8,138.79,139.45,141.91,141.05,146.54,141.61,153.03,145.96,144.86,151.62,169.36,214.79,195.71,155.19,154.77,153.89,156.54,158.6,159.12,166.47,167.89,165.14,161.76,157.87,157.81,173.13,168.01,173.61,169.2,170.88,175.51,178.79,178.92,178.2,177.35,179.72,180.05,182.18,183.55,183.75,184,185.37,184.87,185.99,185.58,185.73,185.15,185.19,185.49,185.99,187.71,187.62,190.22,190.32,190.13,189.66,192.18,193.85,194.07,198.73,199.93,199.68,200.71,200.86,205.8,206.36,205.45,205.71,203.46,204.97,209.58,213.88,215.43,217.89,222.13,221.53,227.2,229.78,230.85,229.87,230.84,234.72,235.48,235.45,239.4,238.91,240.51,241.32,241.09,238.75,242.2,244.12,250.78,253.17,254.43,263.92,262.68,264.85,265.46,266.7,259.97,261.12,260.14,268.5,270.06,275.39
TR51,Gýda Ve Alkolsüz Ýçecekler,110.46,110.83,109.47,109.78,108.99,108.67,108.34,108.52,110.38,114.67,114.54,119.92,121.07,120.72,120.84,118.28,120.77,121.89,126.31,126.79,131.63,131.53,139.25,138.81,139.17,134.24,131.99,132.21,134.49,137.96,142.6,142.35,143.72,154.81,154.93,154.73,154.93,145.96,148.15,148.3,147.71,154.71,156.09,157,160.66,167.16,166.21,168.25,164.73,162.28,160.65,159.07,164.88,170.87,175.98,187.87,188.48,190.31,180.88,177.21,175.62,179.71,187.88,195.27,191.18,186.44,199.48,197.38,195.95,202.2,192.23,187.45,192.76,192.28,201.29,211.47,216.68,224.54,223.72,219.38,215.45,207.74,208.51,210.67,214.15,216.13,216.2,224.61,235.93,239.48,234.93,231.71,234.8,236.13,232.63,233.55,243.4,239.94,245.94,260.88,266.47,270.43,268.6,270.49,271.78,272.75,271.33,276.91,279.39,277.82,299.12,305.93,310.22,302.46,293.77,294.83,300.22,299.24,300.06,303.95,307.31,325.77,318.5,315.42,312.79,315.08,325.82,318.58,314.63,320.66,320.32,331.18,358.54,361.16,363.54,361.14,356.43,353.19,350.49,348.93,354.62,361.36,368.42,390.16,396.37,394.37
TR51,Giyim Ve Ayakkabý,93.48,92.16,109.42,124.5,121.97,112.86,104.59,104.83,120.1,124.05,119.13,100.48,96.22,112.61,129.52,127.77,123.46,113.19,108.57,123.42,130.74,125.58,105.23,102.54,115.73,132.04,132.35,122.28,112.37,112.03,125.5,132.5,127.4,105.45,106.13,123.03,137.86,132.23,125.68,115.19,112.19,127.97,131.8,124.71,105.61,109.44,125.63,143.37,136.05,127.84,118.42,110.13,126.68,137.89,131.08,110.38,116.8,136.8,157.2,155.18,146.53,135.83,126.91,141.16,147.31,140.2,118.76,125.64,144.97,168.02,167.44,157.9,142.82,135.03,150.89,158.38,151.06,130.2,133.38,158.39,173.34,168.01,156.39,143.46,145.63,163.58,174.28,165.91,140,141.98,166.84,184.44,175.28,164.91,157.14,154.14,174.09,181.01,171.45,145.96,148.54,177.51,199.23,194.13,186.19,171.62,167.3,189.71,199.65,182.95,157.87,157.48,181.25,201.58,198.91,184.86,175.74,171.25,201.68,216.64,203.81,177.95,181.67,210.33,229.72,222.19,212.08,199.55,193.44,216.97,220.41,207.05,189.95,195.21,217.09,229.74,222.24,214.4,207.71,213.8,238.92,241.48,232.68,212.6,212.54,242.66
